Stdout/Stderr: 2025-04-20T01:51:50.982130	INFO	=== Consortium Log Analyzer Started ===
2025-04-20T01:52:02.727773	DEBUG	Searched 0 candidates for group 1491f72771f6879faf4e775c787ce4593ea3b6ae
2025-04-20T01:52:02.727816	DEBUG	Processing consortium run 1491f72707ddcd8a0748bca03aba596024e29666 (Arbiter: 01jq2wytvnhg5p13rdk0xrqd86)
2025-04-20T01:52:02.727891	ERROR	XML Parse Error in arbiter 01jq2wytvnhg5p13rdk0xrqd86 prompt: not well-formed (invalid token): line 13, column 17
2025-04-20T01:52:02.727918	WARN	No response snippets extracted from arbiter 01jq2wytvnhg5p13rdk0xrqd86
2025-04-20T01:52:02.757089	DEBUG	Searched 0 candidates for group 1491f72707ddcd8a0748bca03aba596024e29666
2025-04-20T01:52:02.757154	DEBUG	Processing consortium run 1491f727087365b572969ded5003109f95a563f1 (Arbiter: 01jq2x06w665tz0ks170xbg9jn)
2025-04-20T01:52:02.785369	DEBUG	Searched 0 candidates for group 1491f727087365b572969ded5003109f95a563f1
2025-04-20T01:52:02.785416	DEBUG	Processing consortium run 1491f72715925c9c1e51b31049d5054f4095827c (Arbiter: 01jq2x2tawc3td940wastdr3zn)
2025-04-20T01:52:02.813345	DEBUG	Searched 0 candidates for group 1491f72715925c9c1e51b31049d5054f4095827c
2025-04-20T01:52:02.813388	DEBUG	Processing consortium run 1491f72771d3f9851f26653f030a95321b9662cf (Arbiter: 01jq2x4md4cd5jppgv5ap4r76f)
2025-04-20T01:52:02.813533	ERROR	XML Parse Error in arbiter 01jq2x4md4cd5jppgv5ap4r76f prompt: mismatched tag: line 65, column 15
2025-04-20T01:52:02.813568	WARN	No response snippets extracted from arbiter 01jq2x4md4cd5jppgv5ap4r76f
2025-04-20T01:52:02.843861	DEBUG	Searched 0 candidates for group 1491f72771d3f9851f26653f030a95321b9662cf
2025-04-20T01:52:02.843958	DEBUG	Processing consortium run 1491f727a928fea64201e88bb689ef6ace78b7e3 (Arbiter: 01jq2xd985nqfvq7wadkpqaw4n)
2025-04-20T01:52:02.844161	ERROR	XML Parse Error in arbiter 01jq2xd985nqfvq7wadkpqaw4n prompt: not well-formed (invalid token): line 84, column 117
2025-04-20T01:52:02.844202	WARN	No response snippets extracted from arbiter 01jq2xd985nqfvq7wadkpqaw4n
2025-04-20T01:52:02.873729	DEBUG	Searched 0 candidates for group 1491f727a928fea64201e88bb689ef6ace78b7e3
2025-04-20T01:52:02.873825	DEBUG	Processing consortium run 1491f7279191fe2c8ab772e7129baf6328c735ce (Arbiter: 01jq2ycg58crmptt824e3hgttd)
2025-04-20T01:52:02.874018	ERROR	XML Parse Error in arbiter 01jq2ycg58crmptt824e3hgttd prompt: mismatched tag: line 108, column 2
2025-04-20T01:52:02.874068	WARN	No response snippets extracted from arbiter 01jq2ycg58crmptt824e3hgttd
2025-04-20T01:52:02.902600	DEBUG	Searched 0 candidates for group 1491f7279191fe2c8ab772e7129baf6328c735ce
2025-04-20T01:52:02.902660	DEBUG	Processing consortium run 1491f7274bbd62edc80054e4f83d36efbd2c3a88 (Arbiter: 01jq2yh56wbf2zz5qe30t8qy2s)
2025-04-20T01:52:02.931471	DEBUG	Searched 0 candidates for group 1491f7274bbd62edc80054e4f83d36efbd2c3a88
2025-04-20T01:52:02.931529	DEBUG	Processing consortium run 1491f7271022f1560a8c0159acfd05eadbaaab4d (Arbiter: 01jq4gyp6xm33ekxwvh9d11c0q)
2025-04-20T01:52:02.931783	ERROR	XML Parse Error in arbiter 01jq4gyp6xm33ekxwvh9d11c0q prompt: mismatched tag: line 45, column 2
2025-04-20T01:52:02.931818	WARN	No response snippets extracted from arbiter 01jq4gyp6xm33ekxwvh9d11c0q
2025-04-20T01:52:02.961406	DEBUG	Searched 0 candidates for group 1491f7271022f1560a8c0159acfd05eadbaaab4d
2025-04-20T01:52:02.961509	DEBUG	Processing consortium run 1491f7275245af66cd6ac1e73647465921154693 (Arbiter: 01jq4h6c9zeyvx4631r5da7714)
2025-04-20T01:52:02.961676	ERROR	XML Parse Error in arbiter 01jq4h6c9zeyvx4631r5da7714 prompt: not well-formed (invalid token): line 70, column 34
2025-04-20T01:52:02.961730	WARN	No response snippets extracted from arbiter 01jq4h6c9zeyvx4631r5da7714
2025-04-20T01:52:02.990046	DEBUG	Searched 0 candidates for group 1491f7275245af66cd6ac1e73647465921154693
2025-04-20T01:52:02.990092	DEBUG	Processing consortium run 1491f727ab28b2ad21e1e0b27bd604bc9dd861f0 (Arbiter: 01jq4mxs9evqknd6fdc82xmg98)
2025-04-20T01:52:02.990275	ERROR	XML Parse Error in arbiter 01jq4mxs9evqknd6fdc82xmg98 prompt: not well-formed (invalid token): line 162, column 2
2025-04-20T01:52:02.990310	WARN	No response snippets extracted from arbiter 01jq4mxs9evqknd6fdc82xmg98
2025-04-20T01:52:03.018454	DEBUG	Searched 0 candidates for group 1491f727ab28b2ad21e1e0b27bd604bc9dd861f0
2025-04-20T01:52:03.018495	DEBUG	Processing consortium run 1491f7274e6f7a1f0ae082bf3bf6a3c3e588ad39 (Arbiter: 01jq4n066ytpzzhfsne92ep9hy)
2025-04-20T01:52:03.047876	DEBUG	Searched 0 candidates for group 1491f7274e6f7a1f0ae082bf3bf6a3c3e588ad39
2025-04-20T01:52:03.047930	DEBUG	Processing consortium run 1491f727454f0b42025f2b73837b3d29c23c2f89 (Arbiter: 01jq4n0th8kesj6y8gq82321c2)
2025-04-20T01:52:03.076233	DEBUG	Searched 0 candidates for group 1491f727454f0b42025f2b73837b3d29c23c2f89
2025-04-20T01:52:03.076280	DEBUG	Processing consortium run 1491f7278a5733ab60d5b15bf8099606d71ef5c9 (Arbiter: 01jq4nepw8q9pj8nwerj6s3zw4)
2025-04-20T01:52:03.076397	WARN	No response snippets extracted from arbiter 01jq4nepw8q9pj8nwerj6s3zw4
2025-04-20T01:52:03.104873	DEBUG	Searched 0 candidates for group 1491f7278a5733ab60d5b15bf8099606d71ef5c9
2025-04-20T01:52:03.104916	DEBUG	Processing consortium run 1491f72797b9baacf884a6e96d00534b646aa607 (Arbiter: 01jq4pa2dekgw272fc98xjfm34)
2025-04-20T01:52:03.105030	ERROR	XML Parse Error in arbiter 01jq4pa2dekgw272fc98xjfm34 prompt: mismatched tag: line 98, column 61
2025-04-20T01:52:03.105063	WARN	No response snippets extracted from arbiter 01jq4pa2dekgw272fc98xjfm34
2025-04-20T01:52:03.134047	DEBUG	Searched 0 candidates for group 1491f72797b9baacf884a6e96d00534b646aa607
2025-04-20T01:52:03.134153	DEBUG	Processing consortium run 1491f727005e49df8523c75c6d4b5b1c0b1bea59 (Arbiter: 01jq4pb4ztyat7vys6a36k6b5r)
2025-04-20T01:52:03.134326	ERROR	XML Parse Error in arbiter 01jq4pb4ztyat7vys6a36k6b5r prompt: mismatched tag: line 97, column 2
2025-04-20T01:52:03.134370	WARN	No response snippets extracted from arbiter 01jq4pb4ztyat7vys6a36k6b5r
2025-04-20T01:52:03.163236	DEBUG	Searched 0 candidates for group 1491f727005e49df8523c75c6d4b5b1c0b1bea59
2025-04-20T01:52:03.163295	DEBUG	Processing consortium run 1491f727eb70902fe1bdb0c6a523c80496074e14 (Arbiter: 01jq4regdw9xvxzr8x0zq6rgym)
2025-04-20T01:52:03.163405	WARN	No response snippets extracted from arbiter 01jq4regdw9xvxzr8x0zq6rgym
2025-04-20T01:52:03.191760	DEBUG	Searched 0 candidates for group 1491f727eb70902fe1bdb0c6a523c80496074e14
2025-04-20T01:52:03.191805	DEBUG	Processing consortium run 1491f7271a8f85990c6066954564eca692860213 (Arbiter: 01jq546rzsf528p7seysp85v5d)
2025-04-20T01:52:03.220094	DEBUG	Searched 0 candidates for group 1491f7271a8f85990c6066954564eca692860213
2025-04-20T01:52:03.220133	DEBUG	Processing consortium run 1491f727e3881726a02b879a2373452cda4d5d84 (Arbiter: 01jq554cw1tjy13zmr0wxx3844)
2025-04-20T01:52:03.249451	DEBUG	Searched 0 candidates for group 1491f727e3881726a02b879a2373452cda4d5d84
2025-04-20T01:52:03.249522	DEBUG	Processing consortium run 1491f7275241ac810be11c67a4ffa97340344716 (Arbiter: 01jq5557qymm2nddjqx7f06tb2)
2025-04-20T01:52:03.277872	DEBUG	Searched 0 candidates for group 1491f7275241ac810be11c67a4ffa97340344716
2025-04-20T01:52:03.277916	DEBUG	Processing consortium run 1491f7276dea9655cedd122dd999dd3e5303c64a (Arbiter: 01jq55qbssgf0dz19c16rrafse)
2025-04-20T01:52:03.278014	ERROR	XML Parse Error in arbiter 01jq55qbssgf0dz19c16rrafse prompt: mismatched tag: line 13, column 2
2025-04-20T01:52:03.278046	WARN	No response snippets extracted from arbiter 01jq55qbssgf0dz19c16rrafse
2025-04-20T01:52:03.306180	DEBUG	Searched 0 candidates for group 1491f7276dea9655cedd122dd999dd3e5303c64a
2025-04-20T01:52:03.306220	DEBUG	Processing consortium run 1491f727352f3ca391005586a31977cf31e72497 (Arbiter: 01jq56mv4vs6pvbg18yw1q0q5z)
2025-04-20T01:52:03.335451	DEBUG	Searched 0 candidates for group 1491f727352f3ca391005586a31977cf31e72497
2025-04-20T01:52:03.335511	DEBUG	Processing consortium run 1491f727987a2765b6beed7d2a0cfb6e36c22a03 (Arbiter: 01jq57easyb0hszd446g6bhgmg)
2025-04-20T01:52:03.364357	DEBUG	Searched 0 candidates for group 1491f727987a2765b6beed7d2a0cfb6e36c22a03
2025-04-20T01:52:03.364445	DEBUG	Processing consortium run 1491f72717ba93f0a083597e86e81115275bd29f (Arbiter: 01jq57hpp5jhy0btr5wq661zz6)
2025-04-20T01:52:03.393859	DEBUG	Searched 0 candidates for group 1491f72717ba93f0a083597e86e81115275bd29f
2025-04-20T01:52:03.393958	DEBUG	Processing consortium run 1491f7273bc4dd2432f16a056128395a699d1eb0 (Arbiter: 01jq57kdt6hqpxby7jvxfht8ts)
2025-04-20T01:52:03.394109	ERROR	XML Parse Error in arbiter 01jq57kdt6hqpxby7jvxfht8ts prompt: mismatched tag: line 111, column 2
2025-04-20T01:52:03.394144	WARN	No response snippets extracted from arbiter 01jq57kdt6hqpxby7jvxfht8ts
2025-04-20T01:52:03.422531	DEBUG	Searched 0 candidates for group 1491f7273bc4dd2432f16a056128395a699d1eb0
2025-04-20T01:52:03.422571	DEBUG	Processing consortium run 1491f7271256ed399791b3b2a4a5ef143c762500 (Arbiter: 01jq6s7hmwsxy5tars503hj43s)
2025-04-20T01:52:03.452313	DEBUG	Searched 0 candidates for group 1491f7271256ed399791b3b2a4a5ef143c762500
2025-04-20T01:52:03.452416	DEBUG	Processing consortium run 1491f727971d8a9c8bbb98d020508372e36b7f73 (Arbiter: 01jq6tqqs221kxakvndbmcj394)
2025-04-20T01:52:03.452615	ERROR	XML Parse Error in arbiter 01jq6tqqs221kxakvndbmcj394 prompt: mismatched tag: line 118, column 5
2025-04-20T01:52:03.452654	WARN	No response snippets extracted from arbiter 01jq6tqqs221kxakvndbmcj394
2025-04-20T01:52:03.481006	DEBUG	Searched 0 candidates for group 1491f727971d8a9c8bbb98d020508372e36b7f73
2025-04-20T01:52:03.481060	DEBUG	Processing consortium run 1491f72708458aee21576c78a6ef14b33b1bc24a (Arbiter: 01jqherztw10t4q9cnyn9gfd6q)
2025-04-20T01:52:03.481220	ERROR	XML Parse Error in arbiter 01jqherztw10t4q9cnyn9gfd6q prompt: not well-formed (invalid token): line 70, column 42
2025-04-20T01:52:03.481250	WARN	No response snippets extracted from arbiter 01jqherztw10t4q9cnyn9gfd6q
2025-04-20T01:52:03.509608	DEBUG	Searched 0 candidates for group 1491f72708458aee21576c78a6ef14b33b1bc24a
2025-04-20T01:52:03.509668	DEBUG	Processing consortium run 1491f7275a1529ec877f7594c417bfb32ba212be (Arbiter: 01jqhf29qf891705xjrmarmc4d)
2025-04-20T01:52:03.509843	ERROR	XML Parse Error in arbiter 01jqhf29qf891705xjrmarmc4d prompt: not well-formed (invalid token): line 103, column 139
2025-04-20T01:52:03.509884	WARN	No response snippets extracted from arbiter 01jqhf29qf891705xjrmarmc4d
2025-04-20T01:52:03.539472	DEBUG	Searched 0 candidates for group 1491f7275a1529ec877f7594c417bfb32ba212be
2025-04-20T01:52:03.539566	DEBUG	Processing consortium run 1491f7275de1ac37cd569755cef4ec240c2fceb9 (Arbiter: 01jqhg7b9kgc0hnr8tztyamhes)
2025-04-20T01:52:03.539852	ERROR	XML Parse Error in arbiter 01jqhg7b9kgc0hnr8tztyamhes prompt: not well-formed (invalid token): line 144, column 41
2025-04-20T01:52:03.539889	WARN	No response snippets extracted from arbiter 01jqhg7b9kgc0hnr8tztyamhes
2025-04-20T01:52:03.568216	DEBUG	Searched 0 candidates for group 1491f7275de1ac37cd569755cef4ec240c2fceb9
2025-04-20T01:52:03.568255	DEBUG	Processing consortium run 1491f727063f6f888f05a115e07da82384e2c302 (Arbiter: 01jqhgb8vapymm2jx6z09w2hhm)
2025-04-20T01:52:03.568479	ERROR	XML Parse Error in arbiter 01jqhgb8vapymm2jx6z09w2hhm prompt: mismatched tag: line 253, column 15
2025-04-20T01:52:03.568512	WARN	No response snippets extracted from arbiter 01jqhgb8vapymm2jx6z09w2hhm
2025-04-20T01:52:03.596472	DEBUG	Searched 0 candidates for group 1491f727063f6f888f05a115e07da82384e2c302
2025-04-20T01:52:03.596511	DEBUG	Processing consortium run 1491f727c89ca307670d7ccc87b7e3b7fff0bfc9 (Arbiter: 01jqmgwbm85x3wv0p705ecsymk)
2025-04-20T01:52:03.596880	ERROR	XML Parse Error in arbiter 01jqmgwbm85x3wv0p705ecsymk prompt: not well-formed (invalid token): line 379, column 70
2025-04-20T01:52:03.596916	WARN	No response snippets extracted from arbiter 01jqmgwbm85x3wv0p705ecsymk
2025-04-20T01:52:03.624802	DEBUG	Searched 0 candidates for group 1491f727c89ca307670d7ccc87b7e3b7fff0bfc9
2025-04-20T01:52:03.624841	DEBUG	Processing consortium run 1491f727338e16eaf971b4a58b411d4d586dd283 (Arbiter: 01jqpr462sz9qg1khcq4pzh82y)
2025-04-20T01:52:03.625075	ERROR	XML Parse Error in arbiter 01jqpr462sz9qg1khcq4pzh82y prompt: not well-formed (invalid token): line 20, column 37
2025-04-20T01:52:03.625103	WARN	No response snippets extracted from arbiter 01jqpr462sz9qg1khcq4pzh82y
2025-04-20T01:52:03.654778	DEBUG	Searched 0 candidates for group 1491f727338e16eaf971b4a58b411d4d586dd283
2025-04-20T01:52:03.654875	DEBUG	Processing consortium run 1491f727baf437cfce9f98fe2a95fc628dfd0dab (Arbiter: 01jqsh25qv27x4thq6esayen1j)
2025-04-20T01:52:03.655124	ERROR	XML Parse Error in arbiter 01jqsh25qv27x4thq6esayen1j prompt: not well-formed (invalid token): line 75, column 52
2025-04-20T01:52:03.655161	WARN	No response snippets extracted from arbiter 01jqsh25qv27x4thq6esayen1j
2025-04-20T01:52:03.683568	DEBUG	Searched 0 candidates for group 1491f727baf437cfce9f98fe2a95fc628dfd0dab
2025-04-20T01:52:03.683611	DEBUG	Processing consortium run 1491f727bc6128a0c02b0fe44690ec59c5f1ebe0 (Arbiter: 01jqsp5t7jqrvjhs7hm2f27z2d)
2025-04-20T01:52:03.683763	ERROR	XML Parse Error in arbiter 01jqsp5t7jqrvjhs7hm2f27z2d prompt: mismatched tag: line 20, column 2
2025-04-20T01:52:03.683793	WARN	No response snippets extracted from arbiter 01jqsp5t7jqrvjhs7hm2f27z2d
2025-04-20T01:52:03.712074	DEBUG	Searched 0 candidates for group 1491f727bc6128a0c02b0fe44690ec59c5f1ebe0
2025-04-20T01:52:03.712121	DEBUG	Processing consortium run 1491f7270f2a199f724b3434a3addce92bdc3a4a (Arbiter: 01jqssskvm1z2n6tc3h4y4j0m9)
2025-04-20T01:52:03.712276	ERROR	XML Parse Error in arbiter 01jqssskvm1z2n6tc3h4y4j0m9 prompt: mismatched tag: line 47, column 49
2025-04-20T01:52:03.712307	WARN	No response snippets extracted from arbiter 01jqssskvm1z2n6tc3h4y4j0m9
2025-04-20T01:52:03.741455	DEBUG	Searched 0 candidates for group 1491f7270f2a199f724b3434a3addce92bdc3a4a
2025-04-20T01:52:03.741522	DEBUG	Processing consortium run 1491f727cdec93623d3615d40382113f1690cad8 (Arbiter: 01jqstgeb0b44hm0frr5t5hn3e)
2025-04-20T01:52:03.741684	ERROR	XML Parse Error in arbiter 01jqstgeb0b44hm0frr5t5hn3e prompt: mismatched tag: line 33, column 336
2025-04-20T01:52:03.741715	WARN	No response snippets extracted from arbiter 01jqstgeb0b44hm0frr5t5hn3e
2025-04-20T01:52:03.770158	DEBUG	Searched 0 candidates for group 1491f727cdec93623d3615d40382113f1690cad8
2025-04-20T01:52:03.770216	DEBUG	Processing consortium run 1491f72732fe71615fa4cb3089c2c0a4b7d59dad (Arbiter: 01jqsv7ty922pd4pzxtw2y7w1d)
2025-04-20T01:52:03.770392	ERROR	XML Parse Error in arbiter 01jqsv7ty922pd4pzxtw2y7w1d prompt: not well-formed (invalid token): line 18, column 30
2025-04-20T01:52:03.770422	WARN	No response snippets extracted from arbiter 01jqsv7ty922pd4pzxtw2y7w1d
2025-04-20T01:52:03.798621	DEBUG	Searched 0 candidates for group 1491f72732fe71615fa4cb3089c2c0a4b7d59dad
2025-04-20T01:52:03.798663	DEBUG	Processing consortium run 1491f72708cb4bbbb9808094df8b697f7370c7ea (Arbiter: 01jqsyr5kfhp8zdz80wdzpn7ht)
2025-04-20T01:52:03.827149	DEBUG	Searched 0 candidates for group 1491f72708cb4bbbb9808094df8b697f7370c7ea
2025-04-20T01:52:03.827208	DEBUG	Processing consortium run 1491f7277ceefaa71c72e56a37a6e7921e44f4ae (Arbiter: 01jqvdf1k2knv3fwj7j9460c99)
2025-04-20T01:52:03.827357	ERROR	XML Parse Error in arbiter 01jqvdf1k2knv3fwj7j9460c99 prompt: not well-formed (invalid token): line 44, column 22
2025-04-20T01:52:03.827390	WARN	No response snippets extracted from arbiter 01jqvdf1k2knv3fwj7j9460c99
2025-04-20T01:52:03.856969	DEBUG	Searched 0 candidates for group 1491f7277ceefaa71c72e56a37a6e7921e44f4ae
2025-04-20T01:52:03.857058	DEBUG	Processing consortium run 1491f727123735f099cd7f4e4a238f5d509ff027 (Arbiter: 01jqvdpremwp9b7kddbcyg21hm)
2025-04-20T01:52:03.857190	ERROR	XML Parse Error in arbiter 01jqvdpremwp9b7kddbcyg21hm prompt: not well-formed (invalid token): line 18, column 12
2025-04-20T01:52:03.857226	WARN	No response snippets extracted from arbiter 01jqvdpremwp9b7kddbcyg21hm
2025-04-20T01:52:03.887051	DEBUG	Searched 0 candidates for group 1491f727123735f099cd7f4e4a238f5d509ff027
2025-04-20T01:52:03.887141	DEBUG	Processing consortium run 1491f727c3d83c2688594e941548208b3400fbca (Arbiter: 01jqvg3q0p2jc889crw4s5c8dx)
2025-04-20T01:52:03.887242	ERROR	XML Parse Error in arbiter 01jqvg3q0p2jc889crw4s5c8dx prompt: not well-formed (invalid token): line 28, column 20
2025-04-20T01:52:03.887274	WARN	No response snippets extracted from arbiter 01jqvg3q0p2jc889crw4s5c8dx
2025-04-20T01:52:03.916083	DEBUG	Searched 0 candidates for group 1491f727c3d83c2688594e941548208b3400fbca
2025-04-20T01:52:03.916172	DEBUG	Processing consortium run 1491f7272b85c1110083b728d610dd2fb34f0976 (Arbiter: 01jqvg96fxv2efagwmm0ff2sw2)
2025-04-20T01:52:03.916362	ERROR	XML Parse Error in arbiter 01jqvg96fxv2efagwmm0ff2sw2 prompt: not well-formed (invalid token): line 70, column 22
2025-04-20T01:52:03.916395	WARN	No response snippets extracted from arbiter 01jqvg96fxv2efagwmm0ff2sw2
2025-04-20T01:52:03.946123	DEBUG	Searched 0 candidates for group 1491f7272b85c1110083b728d610dd2fb34f0976
2025-04-20T01:52:03.946221	DEBUG	Processing consortium run 1491f727f95993a055d26608eb3dcaab9dc1ccd1 (Arbiter: 01jqvghpkzw800yyabe18vz67d)
2025-04-20T01:52:03.946327	ERROR	XML Parse Error in arbiter 01jqvghpkzw800yyabe18vz67d prompt: not well-formed (invalid token): line 11, column 21
2025-04-20T01:52:03.946358	WARN	No response snippets extracted from arbiter 01jqvghpkzw800yyabe18vz67d
2025-04-20T01:52:03.974757	DEBUG	Searched 0 candidates for group 1491f727f95993a055d26608eb3dcaab9dc1ccd1
2025-04-20T01:52:03.974799	DEBUG	Processing consortium run 1491f727da50ef81f6ff9052739be81f6ceec428 (Arbiter: 01jqvh9kgcz010fjeh8xagbm1p)
2025-04-20T01:52:03.974964	ERROR	XML Parse Error in arbiter 01jqvh9kgcz010fjeh8xagbm1p prompt: not well-formed (invalid token): line 106, column 125
2025-04-20T01:52:03.974996	WARN	No response snippets extracted from arbiter 01jqvh9kgcz010fjeh8xagbm1p
2025-04-20T01:52:04.003288	DEBUG	Searched 0 candidates for group 1491f727da50ef81f6ff9052739be81f6ceec428
2025-04-20T01:52:04.003352	DEBUG	Processing consortium run 1491f7272e5934b731412177e7639870341cfef5 (Arbiter: 01jqvmhrp2z1yjxxfaf2dtvgbb)
2025-04-20T01:52:04.003617	ERROR	XML Parse Error in arbiter 01jqvmhrp2z1yjxxfaf2dtvgbb prompt: mismatched tag: line 253, column 316
2025-04-20T01:52:04.003653	WARN	No response snippets extracted from arbiter 01jqvmhrp2z1yjxxfaf2dtvgbb
2025-04-20T01:52:04.032474	DEBUG	Searched 0 candidates for group 1491f7272e5934b731412177e7639870341cfef5
2025-04-20T01:52:04.032554	DEBUG	Processing consortium run 1491f72782ebe082e3fe9d9617871484096b94b1 (Arbiter: 01jqvmx6dqxskem757abk8ewaz)
2025-04-20T01:52:04.032737	ERROR	XML Parse Error in arbiter 01jqvmx6dqxskem757abk8ewaz prompt: not well-formed (invalid token): line 80, column 10
2025-04-20T01:52:04.032770	WARN	No response snippets extracted from arbiter 01jqvmx6dqxskem757abk8ewaz
2025-04-20T01:52:04.061429	DEBUG	Searched 0 candidates for group 1491f72782ebe082e3fe9d9617871484096b94b1
2025-04-20T01:52:04.061487	DEBUG	Processing consortium run 1491f7275ed43b9cb7acf5f1f61f3c292b712485 (Arbiter: 01jqvqjdxvyzqgpfks727yjx7r)
2025-04-20T01:52:04.061620	ERROR	XML Parse Error in arbiter 01jqvqjdxvyzqgpfks727yjx7r prompt: not well-formed (invalid token): line 48, column 51
2025-04-20T01:52:04.061651	WARN	No response snippets extracted from arbiter 01jqvqjdxvyzqgpfks727yjx7r
2025-04-20T01:52:04.089956	DEBUG	Searched 0 candidates for group 1491f7275ed43b9cb7acf5f1f61f3c292b712485
2025-04-20T01:52:04.090000	DEBUG	Processing consortium run 1491f7270cada7da89eb7bb79ecf970f07930d74 (Arbiter: 01jqvqtg8n2dbv14qpzdj7z7jf)
2025-04-20T01:52:04.118671	DEBUG	Searched 0 candidates for group 1491f7270cada7da89eb7bb79ecf970f07930d74
2025-04-20T01:52:04.118717	DEBUG	Processing consortium run 1491f72700a518cbd449b1f2b9f925ea95aa7ab1 (Arbiter: 01jqvrmmfq76ptj23j9j1v0tt0)
2025-04-20T01:52:04.118911	ERROR	XML Parse Error in arbiter 01jqvrmmfq76ptj23j9j1v0tt0 prompt: not well-formed (invalid token): line 166, column 25
2025-04-20T01:52:04.118948	WARN	No response snippets extracted from arbiter 01jqvrmmfq76ptj23j9j1v0tt0
2025-04-20T01:52:04.148239	DEBUG	Searched 0 candidates for group 1491f72700a518cbd449b1f2b9f925ea95aa7ab1
2025-04-20T01:52:04.148321	DEBUG	Processing consortium run 1491f7278ca4219e7f4aa1630642dbe73b0088ed (Arbiter: 01jqvrtpv4g2y7gpevnjme7x0r)
2025-04-20T01:52:04.148482	ERROR	XML Parse Error in arbiter 01jqvrtpv4g2y7gpevnjme7x0r prompt: mismatched tag: line 92, column 2
2025-04-20T01:52:04.148518	WARN	No response snippets extracted from arbiter 01jqvrtpv4g2y7gpevnjme7x0r
2025-04-20T01:52:04.176757	DEBUG	Searched 0 candidates for group 1491f7278ca4219e7f4aa1630642dbe73b0088ed
2025-04-20T01:52:04.176800	DEBUG	Processing consortium run 1491f727e8856e6bd6784dcf02c3ec8963ffee5e (Arbiter: 01jqvrx0vwhm48w12b2sfr4b2d)
2025-04-20T01:52:04.176934	ERROR	XML Parse Error in arbiter 01jqvrx0vwhm48w12b2sfr4b2d prompt: mismatched tag: line 67, column 2
2025-04-20T01:52:04.176965	WARN	No response snippets extracted from arbiter 01jqvrx0vwhm48w12b2sfr4b2d
2025-04-20T01:52:04.204998	DEBUG	Searched 0 candidates for group 1491f727e8856e6bd6784dcf02c3ec8963ffee5e
2025-04-20T01:52:04.205036	DEBUG	Processing consortium run 1491f727dca6473bb3ec63763b124a532690c2d2 (Arbiter: 01jqvrzy0yjjrsx6dz8r5qh97y)
2025-04-20T01:52:04.205229	ERROR	XML Parse Error in arbiter 01jqvrzy0yjjrsx6dz8r5qh97y prompt: mismatched tag: line 159, column 2
2025-04-20T01:52:04.205264	WARN	No response snippets extracted from arbiter 01jqvrzy0yjjrsx6dz8r5qh97y
2025-04-20T01:52:04.234089	DEBUG	Searched 0 candidates for group 1491f727dca6473bb3ec63763b124a532690c2d2
2025-04-20T01:52:04.234154	DEBUG	Processing consortium run 1491f7277caa7c7a539f247e84bde499b1c7d9df (Arbiter: 01jqvs3h0e8d31d2g3pxmj5541)
2025-04-20T01:52:04.234326	ERROR	XML Parse Error in arbiter 01jqvs3h0e8d31d2g3pxmj5541 prompt: mismatched tag: line 120, column 2
2025-04-20T01:52:04.234361	WARN	No response snippets extracted from arbiter 01jqvs3h0e8d31d2g3pxmj5541
2025-04-20T01:52:04.262638	DEBUG	Searched 0 candidates for group 1491f7277caa7c7a539f247e84bde499b1c7d9df
2025-04-20T01:52:04.262679	DEBUG	Processing consortium run 1491f7278089eaca1fcfec214a8280c5e7d6656b (Arbiter: 01jqvs5kmw4ajzy8ej204sdvme)
2025-04-20T01:52:04.262875	ERROR	XML Parse Error in arbiter 01jqvs5kmw4ajzy8ej204sdvme prompt: mismatched tag: line 163, column 2
2025-04-20T01:52:04.262911	WARN	No response snippets extracted from arbiter 01jqvs5kmw4ajzy8ej204sdvme
2025-04-20T01:52:04.291018	DEBUG	Searched 0 candidates for group 1491f7278089eaca1fcfec214a8280c5e7d6656b
2025-04-20T01:52:04.291073	DEBUG	Processing consortium run 1491f727ed36f6d1dddefa8de93a1ec323a866c5 (Arbiter: 01jqvscazsgpqjv7y3sk6vqkv4)
2025-04-20T01:52:04.291185	ERROR	XML Parse Error in arbiter 01jqvscazsgpqjv7y3sk6vqkv4 prompt: mismatched tag: line 39, column 252
2025-04-20T01:52:04.291214	WARN	No response snippets extracted from arbiter 01jqvscazsgpqjv7y3sk6vqkv4
2025-04-20T01:52:04.319173	DEBUG	Searched 0 candidates for group 1491f727ed36f6d1dddefa8de93a1ec323a866c5
2025-04-20T01:52:04.319211	DEBUG	Processing consortium run 1491f727e509cc715f7b916ff5280827f945ca9b (Arbiter: 01jqvsmskhf21qdbxs631fs4ce)
2025-04-20T01:52:04.319414	ERROR	XML Parse Error in arbiter 01jqvsmskhf21qdbxs631fs4ce prompt: mismatched tag: line 144, column 2
2025-04-20T01:52:04.319446	WARN	No response snippets extracted from arbiter 01jqvsmskhf21qdbxs631fs4ce
2025-04-20T01:52:04.348663	DEBUG	Searched 0 candidates for group 1491f727e509cc715f7b916ff5280827f945ca9b
2025-04-20T01:52:04.348742	DEBUG	Processing consortium run 1491f72711e6f76ee1ccd9aa62b5bfb834526d9e (Arbiter: 01jqvsp7zat5a7fmtqw5vgbm8d)
2025-04-20T01:52:04.348878	ERROR	XML Parse Error in arbiter 01jqvsp7zat5a7fmtqw5vgbm8d prompt: mismatched tag: line 38, column 2
